n,q,trial,monotone,max_relative_error_order1,max_relative_error_order2,max_relative_error_order3
13,7,7,True,0.2419355571028708,0.23259481569460239,0.16253505284286782
13,7,8,True,0.449171946097143,0.3567527705730721,0.4085812128450875
13,7,9,True,0.4351063279010621,0.36234883903722687,0.6009010862657447
13,7,10,True,0.3152238049659457,0.2816721687029654,0.27357946777941006
13,7,11,True,0.2755961408535079,0.24184872743902677,0.28446890027904476
13,7,12,True,0.48485399334779394,0.36806136686646596,1.3219456835109746
13,7,13,True,0.3822865310631582,0.24859669833554301,0.754202506118864
13,7,14,True,0.2407515588533143,0.16745181118272573,0.2566769796454725
13,7,15,True,0.36489839281871367,0.22487977499962358,0.9262810850614432
13,7,16,True,0.304887870671745,0.2408436364991257,0.5295255642689071
13,7,17,True,0.3000542506424926,0.266945680288038,0.19232113318927674
13,7,18,True,0.420392814592409,0.3093499047605718,0.7902889478961592
13,7,19,True,0.41150061443669617,0.6030049715876312,0.7674067413522796
13,7,20,True,0.5397476868860812,0.49034283473482276,0.30886358355729576
13,7,21,True,0.411229251439382,0.29831528087131204,0.6007704781290529
13,7,22,True,0.43908440249959113,0.5763108519716358,0.552294305949744
13,7,23,True,0.42948094163097517,0.4025992068554149,1.9600782337257492
13,7,24,True,0.13424439359821191,0.08778438707785456,0.1604071025681116
13,7,25,True,0.4587172382166314,0.38117607968489475,1.4720377933924245
13,7,26,True,0.45313768892870365,0.5839065796062798,0.7816718299996398
13,7,27,True,0.35731089548976974,0.2540046870968606,0.8003907759652903
13,7,28,True,0.42344820735422467,0.27535267099648236,0.68155012957458
13,7,29,True,0.2882582395589959,0.20986342641887631,0.6916430735026692
13,7,30,True,0.1196761002655972,0.03531308025265363,0.017382764487344514
13,7,31,True,0.38461052890175007,0.3726275343466432,0.9575448243931757
13,7,32,True,0.332267866604314,0.24725546094558384,0.22686548862871356
13,7,33,True,0.4091317958815736,0.276882186553001,0.250438118110955
13,7,34,True,0.39688571616698953,0.35450150752268517,0.26756659525626864
13,7,35,True,0.24344723547300123,0.147405537141307,0.23585184226925468
13,7,36,True,0.4031865028167308,0.25909870166368354,0.303821878535038
13,7,37,True,0.28210663223058574,0.2517315286685113,0.2758266755644735
13,7,38,True,0.2436834429888685,0.16896271531316556,0.1830094043042017
13,7,39,True,0.39101933522374493,0.46625197513982775,0.6681029989674735
13,7,40,True,0.2738411289031692,0.27297129704189194,0.6688333925695399
13,7,41,True,0.44444651041947775,0.5975425996500232,0.6470368172099503
13,7,42,True,0.19184417460067263,0.13507936022491435,0.10491159570924503
13,7,43,True,0.4565157448739821,0.4327804796797458,0.9601449045355293
13,7,44,True,0.39741485981012276,0.32264833485954625,0.5789246896836407
13,7,45,True,0.3480182324276378,0.20767776165541807,0.4540040751399631
13,7,46,True,0.21140673366751023,0.143567283746213,0.21250231734323188
13,7,47,True,0.4370771406789575,0.19204651868703557,0.43732665343672195
13,7,48,True,0.24295941832638696,0.22948117951381022,0.18485337197592155
13,7,49,True,0.3812678664144561,0.21672017631493992,0.2624498120628532
13,7,50,True,0.32987317146675726,0.19137025459228021,0.5179936302763454
13,7,51,True,0.3923566303794679,0.18146278559805035,0.689744556582367
13,7,52,True,0.2048724414712985,0.18473646199800814,0.14537989739384044
13,7,53,True,0.38935469777388404,0.3408752520145313,0.5049316863675989
13,7,54,True,0.2748506141286157,0.15917042420634125,0.1936439058391094
13,7,55,True,0.2836980945697959,0.2197490357748988,0.3435534950317313
13,7,56,True,0.44346824843760596,0.3510128218110467,0.6646307811044944
13,7,57,True,0.39443777855990914,0.3308186710006152,0.35713161383718617
13,7,58,True,0.3870752626946217,0.3501047803512886,0.27546940167355694
13,7,59,True,0.44096486947361835,0.3663446476489018,0.6335020798781877
13,7,60,True,0.5244539070690118,0.4001743253118777,0.7299783503400636
13,7,61,True,0.33495141066418516,0.3212430944157885,1.1026102935580047
13,7,62,True,0.5944448118788783,0.38931733011351377,0.513064493026374
13,7,63,True,0.4915239982629441,0.438576496046392,1.7092538629954632
13,7,64,True,0.23938725750445178,0.23213185800964137,0.18429017046514112
13,7,65,True,0.606523030604023,0.5329007041211425,1.0887338275654261
13,7,66,True,0.42188565159506425,0.3620112261866456,0.44275633167077266
13,7,67,True,0.24667460183683929,0.18652743744203246,0.20819024712137815
13,7,68,True,0.26707186028688135,0.23312880518044643,0.19115306997800308
13,7,69,True,0.44348918402961496,0.3588016568659184,0.5990482738727101
13,7,70,True,0.3169464555820682,0.31650938851986254,0.31894420199792334
13,7,71,True,0.323832245813087,0.31803264537001114,1.1883557158519125
13,7,72,True,0.2574313807379461,0.22865201233179658,0.29361243555581845
13,7,73,True,0.6299187270881226,1.3181013817778897,1.9575774095307379
13,7,74,True,0.23694169499738368,0.22679983409609342,0.1964927451145603
13,7,75,True,0.35241695552046487,0.23846648144081103,0.36304722361056047
13,7,76,True,0.23942705555517127,0.19598632138412653,0.1573797680464361
13,7,77,True,0.37631078056629985,0.4495992178264511,0.40408178106154286
13,7,78,True,0.4722468184577366,0.1838072016763508,0.24033184417294298
13,7,79,True,0.3801567098536283,0.359750288108531,0.3354262642695175
13,7,80,True,0.4878683491131099,0.29871324361576507,0.29623853187596033
13,7,81,True,0.4089632566608997,0.3749156749289615,1.297612266845808
13,7,82,True,0.2847267846927802,0.270650422178806,0.5158429770218158
13,7,83,True,0.5067926897250018,0.4510425896008602,0.371481315604085
13,7,84,True,0.42750342243688194,0.3441534078276806,0.8814753072626371
13,7,85,True,0.36590652521131517,0.4002523767182737,0.5387425584108448
13,7,86,True,0.34106705156611056,0.28327658033171144,0.2416260455072957
13,7,87,True,0.3108630548562451,0.20308611700682827,0.28752733894794946
13,7,88,True,0.35216176543389677,0.18328106092969196,0.34957872251057837
13,7,89,True,0.4279250893261327,0.21569851608415455,0.23466313876985911
13,7,90,True,0.35258676548188517,0.2598751508296903,1.2225532889120043
13,7,91,True,0.38638690909057344,0.26038594369903834,0.6993723921331972
13,7,92,True,0.3680309198099433,0.35767462350667745,0.29746489679286636
13,7,93,True,0.30443921943166785,0.2758851700171464,0.6082766300566567
13,7,94,True,0.3145622318560083,0.2529724929963181,0.22783122174793327
13,7,95,True,0.30697678193182976,0.19756495142175978,0.3248861434572784
13,7,96,True,0.35163358974492187,0.22825840651125223,0.20392079683908712
13,7,97,True,0.5088564113571592,0.27653841030319015,0.3071495076670381
